2026-03-24 19:16:47.901 | ERROR    | fund:search_one_code:614 - 查询基金代码【015885】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=015885 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-24 19:16:47.901 | ERROR    | fund:search_one_code:614 - 查询基金代码【502023】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=502023 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-24 19:16:47.902 | ERROR    | fund:search_one_code:614 - 查询基金代码【400015】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=400015 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.347 | ERROR    | fund:init:186 - 获取 fund123 csrf 失败（网络或接口问题）: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /fund (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.350 | ERROR    | fund:init:203 - 预热百度行情接口失败（网络或接口问题）: HTTPSConnectionPool(host='gushitong.baidu.com', port=443): Max retries exceeded with url: /index/ab-000001 (Caused by NameResolutionError("HTTPSConnection(host='gushitong.baidu.com', port=443): Failed to resolve 'gushitong.baidu.com' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.353 | ERROR    | fund:search_one_code:614 - 查询基金代码【000913】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=000913 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.353 | ERROR    | fund:search_one_code:614 - 查询基金代码【000594】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=000594 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.354 | ERROR    | fund:search_one_code:614 - 查询基金代码【001500】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=001500 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.354 | ERROR    | fund:search_one_code:614 - 查询基金代码【001632】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=001632 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.354 | ERROR    | fund:search_one_code:614 - 查询基金代码【001208】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=001208 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.358 | ERROR    | fund:search_one_code:614 - 查询基金代码【005496】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=005496 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.358 | ERROR    | fund:search_one_code:614 - 查询基金代码【007539】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=007539 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.359 | ERROR    | fund:search_one_code:614 - 查询基金代码【005939】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=005939 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.359 | ERROR    | fund:search_one_code:614 - 查询基金代码【002079】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=002079 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.359 | ERROR    | fund:search_one_code:614 - 查询基金代码【001856】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=001856 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.360 | ERROR    | fund:search_one_code:614 - 查询基金代码【002963】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=002963 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.361 | ERROR    | fund:search_one_code:614 - 查询基金代码【005495】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=005495 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.361 | ERROR    | fund:search_one_code:614 - 查询基金代码【012729】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=012729 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.362 | ERROR    | fund:search_one_code:614 - 查询基金代码【001679】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=001679 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.362 | ERROR    | fund:search_one_code:614 - 查询基金代码【012874】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=012874 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.364 | ERROR    | fund:search_one_code:614 - 查询基金代码【002296】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=002296 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.364 | ERROR    | fund:search_one_code:614 - 查询基金代码【007301】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=007301 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.364 | ERROR    | fund:search_one_code:614 - 查询基金代码【013484】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=013484 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.365 | ERROR    | fund:search_one_code:614 - 查询基金代码【010349】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=010349 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.366 | ERROR    | fund:search_one_code:614 - 查询基金代码【015751】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=015751 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.367 | ERROR    | fund:search_one_code:614 - 查询基金代码【015884】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=015884 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.369 | ERROR    | fund:search_one_code:614 - 查询基金代码【012768】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=012768 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.370 | ERROR    | fund:search_one_code:614 - 查询基金代码【017437】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=017437 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.370 | ERROR    | fund:search_one_code:614 - 查询基金代码【012810】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=012810 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.372 | ERROR    | fund:search_one_code:614 - 查询基金代码【017941】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=017941 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.373 | ERROR    | fund:search_one_code:614 - 查询基金代码【013275】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=013275 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.374 | ERROR    | fund:search_one_code:614 - 查询基金代码【010235】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=010235 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.374 | ERROR    | fund:search_one_code:614 - 查询基金代码【013083】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=013083 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.376 | ERROR    | fund:search_one_code:614 - 查询基金代码【160222】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=160222 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.376 | ERROR    | fund:search_one_code:614 - 查询基金代码【110011】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=110011 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.376 | ERROR    | fund:search_one_code:614 - 查询基金代码【015475】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=015475 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.376 | ERROR    | fund:search_one_code:614 - 查询基金代码【161226】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=161226 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.377 | ERROR    | fund:search_one_code:614 - 查询基金代码【015790】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=015790 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.378 | ERROR    | fund:search_one_code:614 - 查询基金代码【164205】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=164205 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.378 | ERROR    | fund:search_one_code:614 - 查询基金代码【166301】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=166301 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.381 | ERROR    | fund:search_one_code:614 - 查询基金代码【400015】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=400015 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.381 | ERROR    | fund:search_one_code:614 - 查询基金代码【012842】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=012842 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.382 | ERROR    | fund:search_one_code:614 - 查询基金代码【260101】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=260101 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.382 | ERROR    | fund:search_one_code:614 - 查询基金代码【018463】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=018463 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.382 | ERROR    | fund:search_one_code:614 - 查询基金代码【017175】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=017175 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.385 | ERROR    | fund:search_one_code:614 - 查询基金代码【018957】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=018957 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.386 | ERROR    | fund:search_one_code:614 - 查询基金代码【021075】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=021075 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.386 | ERROR    | fund:search_one_code:614 - 查询基金代码【021637】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=021637 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.386 | ERROR    | fund:search_one_code:614 - 查询基金代码【019828】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=019828 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.386 | ERROR    | fund:search_one_code:614 - 查询基金代码【022365】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=022365 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.386 | ERROR    | fund:search_one_code:614 - 查询基金代码【019032】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=019032 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.388 | ERROR    | fund:search_one_code:614 - 查询基金代码【024195】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=024195 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.389 | ERROR    | fund:search_one_code:614 - 查询基金代码【013809】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=013809 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.390 | ERROR    | fund:search_one_code:614 - 查询基金代码【160221】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=160221 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.390 | ERROR    | fund:search_one_code:614 - 查询基金代码【011827】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=011827 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.390 | ERROR    | fund:search_one_code:614 - 查询基金代码【160516】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=160516 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.391 | ERROR    | fund:search_one_code:614 - 查询基金代码【005402】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=005402 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.391 | ERROR    | fund:search_one_code:614 - 查询基金代码【161724】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=161724 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.393 | ERROR    | fund:search_one_code:614 - 查询基金代码【163402】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=163402 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.393 | ERROR    | fund:search_one_code:614 - 查询基金代码【015885】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=015885 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.393 | ERROR    | fund:search_one_code:614 - 查询基金代码【163808】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=163808 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.394 | ERROR    | fund:search_one_code:614 - 查询基金代码【017193】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=017193 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.394 | ERROR    | fund:search_one_code:614 - 查询基金代码【165523】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=165523 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.394 | ERROR    | fund:search_one_code:614 - 查询基金代码【260108】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=260108 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.395 | ERROR    | fund:search_one_code:614 - 查询基金代码【016347】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=016347 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.395 | ERROR    | fund:search_one_code:614 - 查询基金代码【001838】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=001838 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 08:48:06.396 | ERROR    | fund:search_one_code:614 - 查询基金代码【502023】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Max retries exceeded with url: /matiaria?fundCode=502023 (Caused by NameResolutionError("HTTPSConnection(host='www.fund123.cn', port=443): Failed to resolve 'www.fund123.cn' ([Errno 8] nodename nor servname provided, or not known)"))
2026-03-25 09:23:56.377 | ERROR    | fund:search_one_code:614 - 查询基金代码【000913】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Read timed out. (read timeout=10)
2026-03-25 09:23:56.404 | ERROR    | fund:search_one_code:614 - 查询基金代码【001208】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Read timed out. (read timeout=10)
2026-03-25 09:23:56.411 | ERROR    | fund:search_one_code:614 - 查询基金代码【000594】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Read timed out. (read timeout=10)
2026-03-25 09:23:56.417 | ERROR    | fund:search_one_code:614 - 查询基金代码【001500】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Read timed out. (read timeout=10)
2026-03-25 09:23:56.423 | ERROR    | fund:search_one_code:614 - 查询基金代码【001632】失败: HTTPSConnectionPool(host='www.fund123.cn', port=443): Read timed out. (read timeout=10)
